Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E
17879,0,1984.959,-2.540834,51.86227,2.709711,87.6366,26.71152,77.30134,22.33086,-125.4959,105.2809,125.4959,115.1273,37.45789,11.4892,109.3166,6.059128,101.6254,84.78318
17880,0,1984.984,-3.178292,51.31685,3.078861,87.63061,23.99221,77.18923,21.23461,-125.082,106.8089,125.082,116.7513,38.40388,10.3093,112.0564,5.867285,103.2485,87.66065
17881,0,1985.009,-3.767124,50.71985,3.431423,87.48891,21.87658,76.36652,20.47468,-124.7542,107.5466,124.7542,117.2112,39.26949,9.420044,113.7961,5.57014,104.4287,89.97679
17882,0,1985.034,-4.357614,50.09157,3.801945,87.31679,19.41905,75.47575,19.51176,-124.195,108.289,124.195,117.6297,40.20663,8.707397,115.6177,5.22596,105.3126,91.96599
17883,0,1985.059,-5.026677,49.43787,-4.250311,87.52511,17.35048,76.46673,18.83955,-123.5702,109.3245,123.5702,118.3874,40.93214,8.329285,116.9319,4.633204,106.1019,94.21924
17884,0,1985.089,-5.853371,48.35762,-4.903127,87.10291,15.17106,74.11833,18.47185,-123.0249,110.2416,123.0249,119.0503,41.69589,7.940094,120.0674,4.207054,107.2492,96.3414
17885,0,1985.112,-6.547242,47.59177,-5.488623,86.81335,12.74023,72.44605,18.54487,-121.5207,110.7528,121.5207,119.435,42.24164,7.444031,123.0909,3.895511,108.8801,98.34598
17886,0,1985.138,-7.08986,46.83832,-6.03111,86.90745,10.84284,72.89973,18.58371,-120.8475,111.4577,120.8475,120.1269,42.96098,6.855316,125.2723,3.639111,110.8082,100.417
17887,0,1985.163,-7.499414,46.09031,-6.529127,86.91527,9.313378,73.24313,18.59398,-120.2051,112.3746,120.2051,121.1296,43.57985,6.09903,127.2708,3.586213,112.5059,102.3839
17888,0,1985.188,-7.833485,45.15461,-7.056941,86.59727,7.873325,72.34426,18.63102,-119.5893,113.1163,119.5893,121.9874,44.11908,5.363983,128.614,3.770034,113.9622,104.026
17889,0,1985.211,-8.151409,44.30655,-7.558735,86.22849,5.857388,71.63438,19.27172,-118.4673,113.5269,118.4673,122.5726,44.50894,4.652222,130.35,4.262321,115.3058,105.5971
17890,0,1985.234,-8.436405,43.53792,-8.023823,85.98772,4.108181,71.91228,19.94052,-117.5561,113.8963,117.5561,123.1428,45.00583,3.919891,131.9025,5.485837,116.6183,107.0801
17891,0,1985.259,-8.67138,42.85012,-8.448664,85.85158,2.747944,72.31335,20.43344,-116.749,114.5232,116.749,123.9479,45.43352,3.037384,133.2167,6.77083,118.588,108.7617
17892,0,1985.284,-8.847,42.1218,-8.856099,85.70664,1.238279,72.45805,21.33598,-116.1162,115.1483,116.1162,124.7393,45.80528,2.132202,136.0434,7.941343,120.082,110.42
17893,0,1985.309,-9.029569,41.49853,-9.243566,85.51677,0.07132626,72.18821,22.00033,-115.5105,115.6453,115.5105,125.3828,46.11446,1.204163,138.8116,8.807676,121.2597,112.1818
17894,0,1985.334,-9.231865,40.95583,-9.613128,85.41285,-0.8369665,72.18459,22.52132,-115.4527,116.1509,115.4527,126.0051,46.46927,0.3120422,140.9105,9.539205,122.5657,113.7768
17895,0,1985.359,-9.420538,40.4614,-9.939924,85.30053,-1.584244,72.13525,22.92441,-115.4709,116.9086,115.4709,126.8167,46.81755,0.7116547,142.5419,10.08378,123.8134,115.4711
17896,0,1985.384,-9.444606,39.9048,-10.14168,84.99571,-2.336238,71.35193,23.15448,-115.5068,117.5875,115.5068,127.5106,47.12462,1.600769,144.3295,10.5024,125.1934,117.2384
17897,0,1985.409,-9.390005,39.41764,-10.29413,84.73155,-2.933716,70.73341,23.34683,-115.4975,118.3773,115.4975,128.1544,47.37552,2.551514,146.1201,10.8146,126.4482,119.1241
17898,0,1985.434,-9.311944,38.97158,-10.44794,84.54612,-3.448555,70.32314,23.44526,-115.7578,119.3328,115.7578,128.9072,47.64304,3.724319,147.599,11.08621,127.7448,121.0546
17899,0,1985.459,-9.250685,38.55726,-10.62636,84.4985,-3.889675,70.2696,23.51594,-116.0369,120.0435,116.0369,129.4258,47.91086,5.080551,148.6366,11.38079,129.0351,122.5555
17900,0,1985.484,-9.220299,38.19753,-10.83992,84.78365,-4.236974,71.40364,23.57747,-116.2646,120.4777,116.2646,129.6433,48.18745,6.745224,149.605,11.64216,130.6326,123.9011
17901,0,1985.509,-9.168126,37.93555,-11.12709,85.1012,-4.251832,72.51763,23.89359,-116.571,120.9314,116.571,129.8523,48.40807,8.185196,150.2217,11.96105,131.8593,125.037
17902,0,1985.534,-9.149867,37.74771,-11.39921,85.438,-4.061727,73.72154,24.38304,-117.3113,121.5753,117.3113,130.2192,48.51848,9.511658,152.217,12.36123,133.0867,126.4375
17903,0,1985.559,-9.184743,37.60331,-11.65946,86.045,-3.92361,75.72359,24.76273,-118.0691,122.15,118.0691,130.5716,48.66891,10.76883,153.8292,12.68215,134.1962,127.6637
17904,0,1985.584,-9.207608,37.43241,-11.84039,86.45154,-3.806218,77.06946,25.19719,-118.7798,122.6563,118.7798,130.8868,48.85956,11.97307,154.9402,12.81048,135.306,128.7518
17905,0,1985.609,-9.18545,37.24369,-11.92615,86.69255,-3.674024,77.90759,26.04218,-119.3928,123.1152,119.3928,131.0882,49.02032,13.3423,155.8665,12.77084,136.2334,129.7758
17906,0,1985.634,-9.123996,37.01982,-11.94367,86.84316,-3.660409,78.48264,26.76452,-119.9911,123.6789,119.9911,130.9846,48.91373,15.2852,156.773,12.61049,137.0938,130.7717
17907,0,1985.659,-9.046134,36.75262,-11.91451,87.10244,-3.793696,79.50224,27.28476,-120.4025,124.1194,120.4025,130.6113,48.71118,17.28722,157.6801,12.29879,137.8887,131.4946
17908,0,1985.684,-8.972531,36.44657,-11.86619,87.3436,-3.919666,80.44904,27.85629,-120.6147,124.451,120.6147,130.0389,48.47473,19.13559,158.4208,11.99874,138.6641,132.061
17909,0,1985.709,-8.913259,36.07271,-11.82338,87.60255,-4.150062,81.44849,28.37606,-120.6665,124.6884,120.6665,129.3695,48.25198,20.70111,159.1637,11.70993,139.5704,132.4543
17910,0,1985.734,-8.849975,35.78802,-11.78333,88.47969,-4.466115,84.69641,29.03756,-120.5109,124.9659,120.5109,128.6556,48.08655,21.30539,159.7683,11.12868,140.2862,132.9292
17911,0,1985.759,-8.79444,35.56855,-11.75678,89.24834,-4.700946,87.42966,29.51474,-120.3545,125.2081,120.3545,128.1387,47.96758,21.6709,160.2909,10.6326,140.9173,133.3747
17912,0,1985.788,-8.798594,35.3587,-11.79249,90.10075,-4.89889,90.34236,29.90624,-120.2001,125.387,120.2001,127.7778,47.91483,21.9924,160.7392,10.0435,141.3573,133.8469
17913,0,1985.811,-8.823498,35.17384,-11.83794,90.85825,-5.063299,92.8978,30.22266,-119.9415,125.481,119.9415,127.5655,47.87775,22.52003,161.12,9.437423,141.7077,134.1788
17914,0,1985.834,-8.865566,35.00819,-11.8956,91.35103,-5.193389,94.51927,30.49485,-119.6287,125.5153,119.6287,127.4519,47.78687,23.40457,161.4878,8.997131,141.9675,134.4082
17915,0,1985.859,-8.901172,34.84983,-11.95072,91.65536,-5.312236,95.48629,30.71861,-119.258,125.5287,119.258,127.422,47.69394,24.26471,161.7747,8.684531,142.1801,134.6158
17916,0,1985.884,-8.895409,34.63174,-12.02574,91.81089,-5.476363,95.96708,30.88735,-118.8515,125.5171,118.8515,127.4239,47.62253,24.98399,161.9769,8.544012,142.3163,134.798
17917,0,1985.909,-8.864835,34.42163,-12.09484,91.99942,-5.679788,96.52175,31.15408,-118.3402,125.3865,118.3402,127.3808,47.57663,25.67816,162.1428,8.615844,142.3916,134.9347
17918,0,1985.934,-8.81998,34.21667,-12.16471,92.12882,-5.728785,96.86678,31.57073,-117.8232,125.2012,117.8232,127.3311,47.55688,26.37112,162.2066,8.675503,142.4419,135.1325
17919,0,1985.959,-8.774561,34.03595,-12.2275,92.2047,-5.691612,97.02897,31.9687,-117.3889,124.9901,117.3889,127.2543,47.53885,26.89781,162.2182,8.755892,142.4793,135.332
17920,0,1985.984,-8.740849,33.88078,-12.355,92.18825,-5.628209,96.97047,33.04036,-117.0819,124.8016,117.0819,127.1861,47.51578,27.21117,162.219,9.010487,142.5298,135.5431
17921,0,1986.014,-8.710863,33.77319,-12.43479,92.17943,-5.584337,96.94316,33.80024,-116.9968,124.6251,116.9968,127.1858,47.31071,27.32373,162.1736,9.218637,142.5975,135.7708
17922,0,1986.038,-8.697098,33.70764,-12.49961,92.31237,-5.415152,97.4252,34.46144,-117.0047,124.5613,117.0047,127.1994,47.0482,27.23012,162.1271,9.309537,142.7123,135.9803
17923,0,1986.062,-8.704299,33.66576,-12.53729,92.41688,-5.300382,97.79847,34.94072,-116.9904,124.56,116.9904,127.2399,46.86417,23.31281,162.126,9.359249,142.9091,136.2047
17924,0,1986.088,-8.725058,33.60613,-12.51909,92.53308,-5.293316,98.18727,35.30064,-117.0194,124.6195,117.0194,127.2727,46.54781,23.50134,162.193,9.317492,143.1612,136.3932
17925,0,1986.111,-8.754322,33.56025,-12.49152,92.6553,-4.949933,98.54867,35.54696,-117.0189,124.7285,117.0189,127.2699,46.32555,151.0931,162.1558,9.245989,143.3942,136.6065
17926,0,1986.134,-8.813764,33.52217,-12.49135,92.7645,-3.863053,98.84179,35.81418,-116.9912,124.9134,116.9912,127.2669,45.92073,150.6799,162.0067,9.198491,143.7952,136.8561
17927,0,1986.159,-8.917864,33.49455,-12.53007,92.90192,-3.110554,99.22792,36.00944,-116.9532,125.0874,116.9532,127.2489,45.58961,150.349,161.963,9.113544,144.1458,137.0772
17928,0,1986.184,-9.07162,33.47571,-12.60479,93.06866,-2.590272,99.70635,36.17862,-116.8628,125.2524,116.8628,127.2431,45.35852,150.0013,162.0174,8.996957,144.4283,137.2778
17929,0,1986.209,-9.261788,33.47228,-12.66993,93.27213,-1.847692,100.223,36.12595,-116.7292,125.4254,116.7292,127.2691,45.22917,149.691,162.0079,8.854169,144.6497,137.4379
17930,0,1986.234,-9.426545,33.48458,-12.73535,93.42446,-1.241277,100.5696,35.99662,-116.555,125.6418,116.555,127.2984,45.20541,149.2436,162.0419,8.748149,144.817,137.5813
17931,0,1986.259,-9.580249,33.49326,-12.81987,93.53194,-0.5814822,100.801,35.73994,-116.442,125.8344,116.442,127.3062,45.20892,148.8754,162.0675,8.657053,144.9301,137.7262
17932,0,1986.284,-9.740455,33.49695,-12.92961,93.62219,-0.1153499,101.036,35.58024,-116.3409,125.9971,116.3409,127.3172,45.23387,148.5592,162.1842,8.504729,145.0088,137.8474
17933,0,1986.309,-9.889426,33.43842,-13.04796,93.6499,0.1845175,101.084,35.47391,-116.2352,126.1423,116.2352,127.3527,45.28625,148.2426,162.3041,8.410365,145.0488,137.9502
17934,0,1986.334,-10.00866,33.35271,-13.1608,93.67891,0.2873554,101.0946,35.40885,-116.048,126.2228,116.048,127.363,45.37276,147.7796,162.4284,8.471853,145.1165,138.0352
17935,0,1986.362,-10.10272,33.2443,-13.2653,93.66037,0.1758294,100.9934,35.33128,-115.8516,126.251,115.8516,127.3518,45.44569,147.4434,162.5572,8.515115,145.1833,138.1019
17936,0,1986.388,-10.17668,33.07049,-13.35247,93.62826,0,100.8433,35.30523,-115.6779,126.2438,115.6779,127.3228,45.505,147.223,162.6471,8.568252,145.2474,138.1625
17937,0,1986.411,-10.25492,32.92419,-13.44152,93.63847,-0.1398823,100.8228,35.31296,-115.4122,126.1819,115.4122,127.2499,45.54657,147.0939,162.7099,8.51583,145.2734,138.2135
17938,0,1986.434,-10.32983,32.7956,-13.53634,93.63195,-0.3226406,100.7845,35.29353,-115.1938,126.1421,115.1938,127.2032,45.56934,147.0165,162.7883,8.467146,145.2853,138.2562
17939,0,1986.459,-10.38099,32.68781,-13.61206,93.59419,-0.4584226,100.665,35.28802,-114.977,126.1166,114.977,127.1742,45.58321,146.877,162.8487,8.433356,145.3078,138.3112
17940,0,1986.484,-10.42449,32.59333,-13.67277,93.512,-0.563365,100.4135,35.3019,-114.8026,126.0789,114.8026,127.144,45.59917,146.7021,162.8994,8.439176,145.3357,138.3686
17941,0,1986.509,-10.49451,32.50054,-13.74328,93.42181,-0.7160051,100.1448,35.31321,-114.6675,126.0414,114.6675,127.121,45.62285,146.5199,162.9743,8.483992,145.3595,138.4149
17942,0,1986.534,-10.55538,32.43366,-13.79587,93.37225,-0.719005,100.0017,34.80865,-114.57,126.0213,114.57,127.1107,45.64345,146.3054,163.1599,8.523414,145.3859,138.446
17943,0,1986.559,-10.60311,32.38644,-13.82481,93.38045,-0.6921035,100.0243,34.44613,-114.4988,126.0219,114.4988,127.1086,45.66837,146.1476,163.2709,8.523046,145.3967,138.4748
17944,0,1986.584,-10.64991,32.37635,-13.828,93.40607,-0.6626383,100.092,34.20375,-114.4598,126.0315,114.4598,127.1021,45.67339,146.021,163.3296,8.469048,145.4167,138.4977
17945,0,1986.609,-10.67584,32.38833,-13.81869,93.45052,-0.5047422,100.2233,34.00336,-114.4656,126.0752,114.4656,127.0998,45.66026,145.9157,163.3264,8.426367,145.4571,138.5166
17946,0,1986.634,-10.68762,32.41552,-13.8041,93.53887,-0.3774237,100.4619,33.85606,-114.5084,126.1262,114.5084,127.0802,45.63022,145.8133,163.3251,8.496459,145.5102,138.5405
17947,0,1986.659,-10.69603,32.44994,-13.79219,93.64878,-0.2027088,100.7665,33.73146,-114.5716,126.1744,114.5716,127.0629,45.6071,145.7004,163.3129,8.547734,145.5598,138.5639
17948,0,1986.684,-10.70495,32.50801,-13.796,93.79491,-0.03426402,101.1932,33.6358,-114.6473,126.2196,114.6473,127.0475,45.59927,145.5758,163.3064,8.558687,145.604,138.5808
17949,0,1986.709,-10.70403,32.55645,-13.79461,93.90923,0.07912937,101.5231,33.55895,-114.7377,126.2712,114.7377,127.0505,45.61256,145.4514,163.3107,8.534812,145.6456,138.5944
17950,0,1986.734,-10.692,32.59022,-13.78432,93.92602,0.1582588,101.5585,33.49246,-114.8303,126.3089,114.8303,127.0298,45.63037,145.3009,163.3398,8.491789,145.703,138.6021
17951,0,1986.759,-10.67046,32.6275,-13.75866,93.94104,0.3454843,101.5795,33.367,-114.9194,126.3354,114.9194,126.9858,45.64075,145.2196,163.3424,8.514792,145.7346,138.6098
17952,0,1986.784,-10.64784,32.67062,-13.72648,94.01143,0.4784724,101.7576,33.26048,-115.0352,126.3683,115.0352,126.9251,45.64801,145.2166,163.3839,8.5535,145.7299,138.6152
17953,0,1986.809,-10.61645,32.7343,-13.68819,94.13252,0.6314908,102.0698,33.12701,-115.1689,126.4056,115.1689,126.8521,45.65512,145.2592,163.426,8.589291,145.7207,138.6167
17954,0,1986.834,-10.59522,32.78717,-13.66909,94.18907,0.7512136,102.1673,33.0151,-115.3331,126.4498,115.3331,126.7835,45.64337,145.2891,163.4845,8.60195,145.7078,138.6262
17955,0,1986.859,-10.58823,32.82251,-13.66836,94.22271,0.7994187,102.2212,32.89407,-115.4661,126.4741,115.4661,126.7211,45.62048,145.3367,163.6012,8.677177,145.6837,138.6251
17956,0,1986.884,-10.57926,32.85659,-13.66763,94.27762,0.8334522,102.3469,32.79266,-115.5694,126.4869,115.5694,126.6644,45.6044,145.3884,163.6827,8.763651,145.6539,138.6188
17957,0,1986.909,-10.56906,32.88517,-13.67202,94.34412,0.8556943,102.4883,32.70485,-115.6867,126.492,115.6867,126.5985,45.59732,145.4329,163.7396,8.825145,145.6227,138.602
17958,0,1986.934,-10.5666,32.91056,-13.68731,94.38406,0.8724523,102.5453,32.63128,-115.8116,126.4771,115.8116,126.5126,45.59651,145.5174,163.7958,8.865056,145.5904,138.5713
17959,0,1986.959,-10.57552,32.93261,-13.71703,94.4072,0.8760335,102.5597,32.54762,-115.931,126.4661,115.931,126.43,45.59177,145.6282,163.8517,8.9224,145.5403,138.5425
17960,0,1986.984,-10.58615,32.96454,-13.74689,94.42777,0.8906538,102.5725,32.47561,-116.0275,126.4585,116.0275,126.3625,45.57796,145.7597,163.8937,8.994708,145.4855,138.5146
17961,0,1987.009,-10.61547,32.99551,-13.80148,94.44565,0.9221727,102.5982,32.43001,-116.1353,126.4649,116.1353,126.3011,45.55569,145.9248,163.8876,9.091461,145.4342,138.4924
17962,0,1987.034,-10.64359,33.01975,-13.8574,94.46056,0.9514161,102.6192,32.3955,-116.2188,126.4751,116.2188,126.2632,45.52547,146.1072,163.8834,9.18885,145.376,138.4706
17963,0,1987.059,-10.66629,33.05395,-13.89272,94.48085,0.9815831,102.6415,32.36296,-116.2749,126.4768,116.2749,126.2158,45.50008,146.36,163.8625,9.28184,145.3206,138.4444
17964,0,1987.084,-10.69542,33.11524,-13.92164,94.53023,0.9975998,102.7417,32.30952,-116.3464,126.4911,116.3464,126.1641,45.47174,146.6085,163.8255,9.370728,145.2673,138.4147
17965,0,1987.109,-10.72112,33.17473,-13.94681,94.57891,1.007748,102.8398,32.2614,-116.4527,126.5296,116.4527,126.1294,45.44772,146.8424,163.7882,9.4409,145.2101,138.3849
17966,0,1987.134,-10.74113,33.24744,-13.94732,94.61118,1.021633,102.8778,32.2063,-116.5554,126.5599,116.5554,126.093,45.37189,147.0727,163.7667,9.47905,145.1523,138.352
17967,0,1987.162,-10.76384,33.29654,-13.96134,94.63361,1.031165,102.9034,32.16733,-116.6846,126.6038,116.6846,126.0275,45.28302,147.3698,163.7485,9.514175,145.0995,138.3151
17968,0,1987.188,-10.78589,33.34772,-13.96703,94.64706,1.043802,102.901,32.13228,-116.6964,126.6308,116.6964,125.9703,45.14223,147.6431,163.7358,9.560489,145.039,138.2903
17969,0,1987.211,-10.79731,33.41944,-13.96551,94.6761,1.059248,102.9376,32.04976,-116.7472,126.6676,116.7472,125.9174,45.04437,147.8973,163.7323,9.629332,145.0054,138.2726
17970,0,1987.234,-10.81585,33.487,-13.98657,94.70186,0.9849661,102.9707,31.92406,-116.7402,126.6768,116.7402,125.8456,44.9118,148.2875,162.552,9.703992,144.9355,138.224
17971,0,1987.259,-10.84671,33.55471,-14.03002,94.70734,0.9394114,102.9432,31.75304,-116.7388,126.6642,116.7388,125.7641,44.80676,148.6889,161.6301,9.800364,144.8436,138.1618
17972,0,1987.284,-10.86566,33.65251,-14.0743,94.72058,0.9612376,102.9417,31.59538,-116.7504,126.6716,116.7504,125.7039,44.73366,149.013,160.9366,9.897039,144.7628,138.1195
17973,0,1987.309,-10.88043,33.73986,-14.1253,94.7046,0.9948499,102.8665,31.45883,-116.807,126.6664,116.807,125.6408,44.67621,149.3685,160.217,9.994381,144.6409,138.0684
17974,0,1987.334,-10.88088,33.79728,-14.18784,94.57291,1.020483,102.4839,31.33492,-116.8532,126.6327,116.8532,125.5702,44.62346,149.7599,159.6975,10.1506,144.4811,138.0089
17975,0,1987.359,-10.86836,33.82549,-14.2584,94.40769,1.035332,102.0335,31.22517,-116.7839,126.5104,116.7839,125.4818,44.54773,150.3391,159.3262,10.31217,144.2753,137.9029
17976,0,1987.39,-10.78179,33.77802,-14.32306,94.19222,0.9815831,101.4631,31.08256,-116.5948,126.3297,116.5948,125.3773,44.45821,150.6262,159.0627,10.42024,143.9377,137.7783
17977,0,1987.413,-10.62377,33.64439,-14.3554,93.84846,0.8185275,100.5401,30.89264,-116.2818,125.9959,116.2818,125.1619,44.3533,149.8498,158.7548,10.55863,143.5579,137.6207
17978,0,1987.438,-10.36065,33.41199,-14.34792,93.35132,0.5471546,99.19341,30.6602,-115.8902,125.5146,115.8902,124.8298,44.21808,139.8979,158.4835,10.73112,143.1706,137.4004
17979,0,1987.463,-9.985307,33.06969,-14.29757,92.61605,0.1557664,97.17789,30.38111,-115.3911,124.7811,115.3911,124.318,44.04208,12.57689,157.7873,11.05898,142.7778,137.0898
17980,0,1987.488,-9.512874,32.64178,-14.19073,91.78122,-0.3774237,94.89221,30.04858,-114.7349,123.883,114.7349,123.6786,43.85742,16.24855,157.0453,11.41166,142.4095,136.7757
17981,0,1987.511,-8.721162,31.99611,13.92551,90.65496,-1.179022,91.79932,29.53605,-114.0707,122.8595,114.0707,122.9297,43.73146,16.25795,156.2463,11.78813,142.1191,136.4728
17982,0,1987.534,-7.93892,31.35389,13.67869,89.60072,-1.956948,88.90388,29.03292,-112.9102,121.4124,112.9102,121.7561,43.52527,15.44365,155.5198,12.16298,141.6164,136.1689
17983,0,1987.559,-7.158235,30.69327,13.47872,88.51427,-2.735665,85.94298,28.51962,-111.6283,119.908,111.6283,120.5531,43.31714,14.43279,155.009,12.7263,141.0751,135.8688
17984,0,1987.584,-6.377658,30.00755,13.33219,87.35327,-3.516637,82.82505,28.00459,-110.228,118.1698,110.228,119.2493,43.09021,12.40315,154.6504,13.46677,140.5152,135.4319
17985,0,1987.611,-5.292909,29.14264,13.15579,85.91677,-4.485283,78.99548,27.27858,-108.6721,116.3815,108.6721,117.9023,42.85466,10.70523,153.8689,14.12475,139.961,135.0032
17986,0,1987.634,-4.249159,28.38804,12.98902,84.59956,-5.342911,75.60878,26.55733,-106.4953,114.2136,106.4953,116.1559,42.49112,9.427246,153.0851,14.92376,139.2912,134.6164
17987,0,1987.659,-3.221728,27.7341,12.82077,83.39671,-6.123302,72.63978,25.79984,-104.4611,111.9487,104.4611,114.373,42.16693,7.114227,152.2186,15.66586,138.6302,134.0721
17988,0,1987.684,-2.210631,27.15838,12.67965,82.30793,-6.83205,70.0335,25.01879,-102.5766,109.5468,102.5766,112.4173,41.88191,4.379059,150.5787,16.3778,137.9188,133.3629
17989,0,1987.709,-0.922597,26.50593,12.53537,81.05819,-7.623185,66.99373,24.03299,-100.8112,107.0507,100.8112,110.3105,41.62407,1.586823,148.69,17.05104,137.1487,132.5365
17990,0,1987.734,0.2298502,25.93339,12.4537,80.01431,-8.325839,64.5808,23.13899,-98.69269,104.349,98.69269,107.7572,41.28163,0.4320984,146.5998,17.85223,136.1361,131.7934
17991,0,1987.759,1.267795,25.45012,12.42381,79.09975,-8.948961,62.63379,22.29735,-96.77166,101.9001,96.77166,105.2626,40.95247,2.045532,144.5858,18.77489,135.1653,131.0715
17992,0,1987.784,2.226862,25.05494,12.42647,78.28293,-9.495128,60.9282,21.4858,-95.06656,99.68251,95.06656,102.8242,40.64435,3.398682,142.7432,19.57817,134.2616,130.3564
17993,0,1987.809,3.378813,24.67935,12.40311,77.39399,-10.06324,59.04184,20.49841,-93.54845,97.65737,93.54845,100.442,40.34256,4.667603,141.4273,20.40096,133.157,129.6534
17994,0,1987.834,4.368523,24.36783,12.43376,76.61544,-10.53954,57.38902,19.65295,-91.87124,95.30099,91.87124,97.47884,39.96075,6.310913,140.492,21.0926,131.9155,128.7526
17995,0,1987.859,5.206351,24.10286,12.51202,75.93842,-10.93312,55.94077,18.95378,-90.36106,93.23302,90.36106,94.70704,39.64917,7.582703,139.8298,21.67469,130.8825,127.8634
17996,0,1987.884,6.013239,23.82376,12.65169,75.26311,-11.3019,54.35997,18.2732,-88.96407,91.38963,88.96407,92.08347,39.40852,8.621521,138.9742,22.18783,129.9973,127.0005
17997,0,1987.909,6.662943,23.60486,12.81176,74.68555,-11.57011,53.04671,17.76033,-87.57289,89.60223,87.57289,89.38554,39.21071,9.592957,138.3697,22.73817,128.9946,126.1619
17998,0,1987.934,7.185343,23.43742,12.96727,74.17026,-11.73195,51.81823,17.40311,-85.8704,87.77901,85.8704,86.4631,38.93864,11.03513,135.4621,23.13381,127.8806,125.1076
17999,0,1987.964,7.584135,23.30467,13.10384,73.81635,-11.8187,50.79669,17.18186,-84.03351,86.27062,84.03351,83.89172,38.59923,12.19962,132.8398,23.34293,126.5909,124.169
18000,0,1987.988,7.884485,23.2125,13.19591,73.52752,-11.83793,49.91872,17.05866,-82.39867,85.0146,82.39867,81.62741,38.30121,13.18967,130.1553,23.49969,125.4022,123.3124
18001,0,1988.011,8.042835,23.19587,13.29481,73.33675,-11.73688,49.25056,17.06031,-81.3102,83.93655,81.3102,79.5958,38.09848,14.09079,127.8399,23.66849,124.5216,122.4842
18002,0,1988.034,8.134122,23.21817,13.33083,73.23967,-11.5756,48.78461,17.12726,-79.87811,82.89319,79.87811,77.56791,37.8494,15.06119,126.1738,23.77407,123.5177,121.5119
18003,0,1988.059,8.181534,23.27419,13.32547,73.18254,-11.40372,48.38753,17.16683,-78.65105,82.08591,78.65105,75.92717,37.60684,15.81085,125.0301,23.81715,122.6487,120.5926
18004,0,1988.084,8.200421,23.35246,13.27552,73.12752,-11.18516,47.99069,17.25968,-77.57864,81.43691,77.57864,74.54159,37.36163,16.46909,123.8903,23.85694,121.8801,119.7576
18005,0,1988.109,8.13026,23.47651,13.23939,73.05831,-11.06055,47.48774,17.33553,-76.62415,80.89063,76.62415,73.32585,37.14059,17.07248,122.9228,23.89488,121.1506,118.9921
18006,0,1988.134,8.079342,23.57565,13.12907,72.99288,-10.973,47.01401,17.33415,-75.42043,80.33611,75.42043,72.06545,36.96936,17.77087,121.2281,23.89114,120.2867,118.1476
18007,0,1988.159,8.034947,23.65414,12.97242,72.93114,-10.88586,46.59052,17.33965,-74.28912,79.85739,74.28912,70.94619,36.80345,18.37643,120.0523,23.8924,119.4866,117.414
18008,0,1988.184,7.973019,23.68612,12.83741,72.85115,-10.78721,46.10059,17.44033,-73.21509,79.4308,73.21509,69.9237,36.6196,18.89511,118.9915,23.8952,118.7585,116.7532
18009,0,1988.209,7.962327,23.67988,12.65275,72.65369,-10.71236,45.40552,17.54737,-72.14492,78.90311,72.14492,68.6702,36.43202,19.45859,118.1248,23.92021,118.0993,116.0137
18010,0,1988.234,8.006924,23.63081,12.42426,72.42801,-10.67776,44.73449,17.64151,-70.80875,78.42245,70.80875,67.51064,36.14977,19.95203,117.3715,23.95958,117.3444,115.3721
18011,0,1988.259,8.153263,23.56673,12.11336,72.16299,-10.68275,44.07272,17.65756,-69.54804,77.93655,69.54804,66.33564,35.89534,20.39188,116.8419,24.01153,116.6483,114.7784
18012,0,1988.284,8.346968,23.50391,11.75571,71.94997,-10.70445,43.57787,17.6281,-68.39879,77.42249,68.39879,65.11971,35.66687,20.76495,116.4701,24.05014,116.0183,114.2256
18013,0,1988.309,8.569534,23.43303,11.38223,71.71641,-10.75047,43.07605,17.4612,-67.13046,76.91321,67.13046,63.9178,35.39618,21.07117,116.2046,24.11142,115.3,113.7147
18014,0,1988.334,8.821226,23.35087,10.99372,71.46321,-11.08321,42.56996,16.98629,-66.04463,76.2825,66.04463,62.37432,35.11972,21.42822,115.9931,24.20158,114.6882,113.105
18015,0,1988.359,9.08917,23.26166,10.59713,71.15671,-11.36214,42.01989,16.59259,-65.11519,75.68838,65.11519,60.91189,34.87178,21.72119,115.8451,24.36209,114.1597,112.5672
18016,0,1988.384,9.392433,23.17794,10.18252,70.8633,-11.60991,41.5605,16.21678,-64.31529,75.13312,64.31529,59.57642,34.67363,21.94861,115.5959,24.50289,113.7053,112.1003
18017,0,1988.409,9.65156,23.11739,9.793822,70.63593,-12.12793,41.26107,15.53817,-63.6538,74.49882,63.6538,58.09319,34.51218,22.20093,115.5843,24.59996,113.3191,111.5717
18018,0,1988.434,9.860412,23.08842,9.435944,70.44097,-12.55696,40.99137,15.0124,-63.0613,73.95187,63.0613,56.84444,34.36862,22.45074,115.3387,24.63807,112.9291,111.0987
18019,0,1988.459,10.02927,23.09234,9.111388,70.30459,-12.92372,40.80601,14.61445,-62.57858,73.48178,62.57858,55.80482,34.26704,22.69293,115.0505,24.57817,112.5831,110.6908
