Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E
38389,0,2492.071,54.69327,51.18739,42.04126,50.92871,57.58014,8.308581,36.7557,75.67103,69.304,75.67103,4.158312,21.84937,18.3837,14.37342,52.83624,23.59158,15.2265
38390,0,2492.091,54.76988,51.24865,42.19682,50.1161,57.38483,5.551215,37.04902,74.99696,69.23873,74.99696,4.506239,21.40796,17.79227,14.41578,54.41344,23.38416,15.28805
38391,0,2492.123,54.82534,51.26106,42.37952,48.81004,57.0256,2.624579,36.79182,73.68761,68.8583,73.68761,4.731351,21.08211,17.16951,14.00399,57.19023,23.00622,14.89468
38392,0,2492.148,54.87805,51.27922,42.53969,47.29063,56.74301,-0.05595291,36.4732,72.36909,68.45325,72.36909,4.917451,20.884,16.62503,13.5239,60.82492,22.64259,14.52632
38393,0,2492.171,54.93369,51.31079,42.66611,46.03442,56.51926,-2.210543,36.13566,71.00178,68.11717,71.00178,5.103614,20.80182,16.14723,13.04414,64.12576,22.24016,14.24476
38394,0,2492.191,54.93024,51.33427,42.7252,45.19244,56.26489,-3.758329,35.85111,69.44286,67.85781,69.44286,5.36991,20.78328,15.69276,12.75099,66.14016,21.79045,14.03035
38395,0,2492.211,54.67546,51.24909,42.61665,44.43974,55.81576,-4.860147,35.65183,67.94929,67.64935,67.94929,6.239291,20.67709,15.11441,12.59481,67.54929,21.48272,14.08456
38396,0,2492.234,54.47865,51.20172,42.5462,43.97546,55.54073,-5.753637,35.64603,67.1725,67.5424,67.1725,7.188427,20.45953,14.61525,12.51148,68.05157,21.31291,14.19344
38397,0,2492.257,54.42165,51.25432,42.53388,44.12456,55.38116,-6.677879,35.6421,67.23293,67.59138,67.23293,7.894786,20.19612,14.24275,12.44649,66.39172,21.22762,14.25168
38398,0,2492.28,54.499,51.37276,42.58628,44.24572,55.317,-7.250685,35.61019,68.0029,67.71411,68.0029,8.422334,19.96608,13.98187,12.30445,66.44016,21.23951,14.21446
38399,0,2492.305,54.65585,51.5132,42.68729,44.31223,55.24399,-7.494257,35.67796,70.10303,68.18682,70.10303,8.538838,19.75613,14.04297,12.05781,67.86951,21.49264,14.19887
38400,0,2492.328,54.78688,51.58423,42.80799,44.40539,55.18188,-7.443262,35.71563,72.3646,68.75492,72.3646,8.691812,19.50505,14.40086,11.88418,70.24226,21.91587,14.3514
38401,0,2492.351,55.06905,51.88192,42.89946,44.66321,55.30214,-7.3912,36.06225,75.80519,69.47639,75.80519,9.318905,19.16766,14.99664,11.85616,73.53673,22.54474,14.61579
38402,0,2492.374,55.42284,52.30291,42.9544,45.48554,55.53245,-6.53579,36.59699,80.83359,70.14122,80.83359,10.3025,18.69379,15.58871,12.01019,75.23948,23.69902,14.95529
38403,0,2492.398,55.82434,52.8308,42.95137,46.53848,55.85658,-5.455999,37.21955,84.77393,71.00299,84.77393,11.77478,18.35617,15.93707,12.30637,74.31559,24.57163,15.41894
38404,0,2492.427,56.26603,53.56683,42.71286,47.69041,56.3565,-4.203282,37.76317,89.80157,72.05174,89.80157,12.68201,18.12314,16.09464,12.42464,71.44616,25.67503,15.70732
38405,0,2492.451,56.60913,54.18446,42.43921,48.80289,56.78629,-1.633746,38.13332,94.01356,72.9621,94.01356,13.34358,17.96442,16.17133,12.43157,66.69231,26.59418,16.01888
38406,0,2492.474,56.90447,54.7588,42.15471,49.5766,57.23639,0.5177552,38.57707,97.68554,73.73978,97.68554,14.0359,17.82097,16.18661,12.43728,62.39583,27.39892,16.30096
38407,0,2492.498,57.23901,55.36841,41.92997,50.25367,57.76704,2.73015,39.27822,100.8082,74.49139,100.8082,15.41815,17.71831,16.134,12.56593,57.97956,28.1796,16.65479
38408,0,2492.523,57.83976,56.07384,41.95716,51.29129,58.37379,5.329655,40.06133,103.7349,75.18147,103.7349,17.9976,17.6848,15.63426,12.87927,53.42904,28.64477,17.06304
38409,0,2492.548,58.40839,56.5455,42.14171,52.72163,58.83039,8.137259,40.48938,105.4981,75.60302,105.4981,20.05395,17.80118,15.10339,13.05841,49.39051,28.75282,17.39613
38410,0,2492.571,58.78062,56.74998,42.31456,53.72358,59.19645,9.790228,40.78548,106.0477,75.74901,106.0477,21.28839,18.03104,14.74321,13.28451,46.58876,28.55399,17.65749
38411,0,2492.591,58.8628,56.74471,42.35372,54.09767,59.48177,9.656182,41.16525,105.009,75.72081,105.009,21.19504,18.24687,14.89401,13.73812,46.35961,27.9503,17.68764
38412,0,2492.611,58.6051,56.44501,42.44252,54.80791,59.57313,8.274883,41.895,102.613,75.44808,102.613,21.50311,18.32954,14.998,14.5813,44.30542,27.3257,17.90557
38413,0,2492.634,58.24759,55.87116,42.64186,55.04037,59.28845,6.015521,42.24883,99.54437,75.00244,99.54437,21.08034,18.30833,15.01393,15.31525,42.34029,26.71588,18.01102
38414,0,2492.657,57.99439,55.30839,42.91247,54.67596,58.84119,2.970716,42.13305,96.78765,74.64885,96.78765,20.22245,18.30321,15.0625,15.65053,41.01185,26.09184,17.98328
38415,0,2492.68,57.75523,54.82629,43.10906,53.91855,58.40453,-0.2594432,41.62072,94.57918,74.33544,94.57918,19.56158,18.38556,15.09671,15.64952,40.47346,25.53271,17.91337
38416,0,2492.703,57.58948,54.48666,43.24919,52.68388,58.04595,-3.517583,40.52205,92.98899,74.12367,92.98899,18.00012,18.44411,15.2623,15.09937,41.07359,24.88085,17.57686
38417,0,2492.727,57.29389,54.06707,43.34102,51.66219,57.6384,-5.552768,39.71942,91.20177,73.74926,91.20177,16.56237,18.4386,15.41226,14.71939,41.94627,24.29774,17.13882
38418,0,2492.751,57.04249,53.67845,43.45923,50.58908,57.26337,-6.917301,39.13433,89.61568,73.33363,89.61568,15.39775,18.45625,15.58069,14.2791,43.813,23.84028,16.73594
38419,0,2492.774,56.8353,53.29889,43.60861,49.56693,56.83385,-7.870283,38.73853,88.11246,72.91735,88.11246,14.60131,18.55322,15.7599,13.90118,46.86906,23.55309,16.37223
38420,0,2492.798,56.66246,52.97247,43.73477,48.64269,56.39851,-8.438454,38.44239,86.81268,72.48846,86.81268,14.0184,18.62105,15.96338,13.60468,50.58381,23.46803,16.07468
38421,0,2492.823,56.57166,52.78481,43.80057,47.95527,55.96844,-8.706736,38.08839,86.22676,72.23357,86.22676,13.53342,18.71436,16.12418,13.43673,54.64967,23.58812,15.87687
38422,0,2492.848,56.57057,52.77175,43.80362,47.50532,55.69219,-7.804517,37.92883,86.51406,72.20521,86.51406,13.25691,18.7272,16.16707,13.34361,61.02993,23.94481,15.79467
38423,0,2492.873,56.68717,52.93449,43.77826,47.58612,55.59833,-6.732137,38.03175,87.65636,72.41351,87.65636,13.03112,18.63843,16.16765,13.41798,66.32229,24.41035,15.75178
38424,0,2492.898,56.89932,53.21467,43.72994,48.18865,55.6762,-5.53187,38.32824,89.43421,72.74337,89.43421,12.76841,18.45805,16.34862,13.61268,70.06213,24.9153,15.73671
38425,0,2492.923,57.33481,53.7937,43.58857,49.3725,56.07393,-3.547403,38.82059,92.86827,73.24488,92.86827,11.7902,18.10403,16.93729,13.89281,71.72791,25.75853,15.61392
38426,0,2492.948,57.70304,54.40464,43.32782,50.10941,56.58397,-1.648533,39.2794,96.06168,73.75935,96.06168,10.66954,17.80605,17.46252,14.20231,72.73401,26.51307,15.47798
38427,0,2492.971,57.99536,54.94741,43.04203,50.5312,57.08907,0.1758294,39.68784,98.64516,74.22157,98.64516,9.748283,17.56798,17.76071,14.51812,74.49812,27.20417,15.37159
38428,0,2492.991,58.23841,55.36948,42.82784,51.00597,57.50463,2.032207,40.08396,100.721,74.56299,100.721,11.19458,17.46674,17.32704,14.70439,74.01492,27.69957,15.76308
38429,0,2493.011,58.48566,55.69866,42.74327,52.54339,57.81662,4.533714,40.51529,102.5016,74.79738,102.5016,13.47082,17.51657,16.67136,14.7386,64.43135,27.94943,16.19989
38430,0,2493.034,58.77062,55.91183,42.85109,53.68899,58.10521,6.24017,40.94529,103.7189,74.96701,103.7189,16.21219,17.75919,15.963,14.75993,55.11151,27.92732,16.63575
38431,0,2493.057,58.9449,55.91848,43.01113,54.34107,58.38525,6.839568,41.2264,103.9621,74.99474,103.9621,17.86867,18.12114,15.46716,14.97818,48.67356,27.68149,16.81461
38432,0,2493.08,58.97101,55.7764,43.13931,54.26649,58.61551,5.997015,41.40931,103.2869,74.8535,103.2869,19.1158,18.48625,15.12343,15.27472,46.93422,27.44822,17.00716
38433,0,2493.105,58.92397,55.55746,43.32612,54.92915,58.82075,3.921314,41.80914,101.3432,74.69095,101.3432,19.90542,18.78525,15.11397,15.74972,44.11877,26.99736,17.12813
38434,0,2493.128,58.89374,55.39957,43.46438,55.89186,58.94791,1.458442,42.07378,99.64108,74.63913,99.64108,19.35423,19.00885,15.32173,16.13398,40.93782,26.5056,17.22976
38435,0,2493.151,58.64063,54.66009,43.92176,56.12981,58.43495,-0.3286494,41.88095,96.30772,74.18337,96.30772,18.60667,19.26151,15.45213,16.18355,39.46418,25.9804,17.2139
38436,0,2493.174,58.35925,53.85666,44.34777,56.09974,57.7637,-1.764916,41.33891,93.51819,73.72347,93.51819,17.45961,19.63695,15.66479,16.04308,38.91418,25.43563,17.23464
38437,0,2493.198,58.05728,53.18761,44.60859,56.30196,57.16122,-3.888064,40.61403,91.08244,73.28283,91.08244,15.05998,19.8988,16.18892,15.87191,36.98718,25.01083,16.82866
38438,0,2493.223,57.69376,52.64519,44.70294,56.01938,56.78914,-5.879433,39.72872,89.27206,72.84642,89.27206,12.65855,20.09816,16.70662,15.64372,37.34456,24.7134,16.27849
38439,0,2493.248,57.36153,52.12796,44.86428,54.64733,56.36741,-6.9491,39.05045,87.71458,72.365,87.71458,10.83024,20.27112,17.25462,15.23722,42.66,24.54293,15.71425
38440,0,2493.271,57.1519,51.71552,45.03246,53.4237,55.92535,-7.267685,38.40265,86.48806,71.89822,86.48806,9.218316,20.46983,17.80949,14.70082,48.74261,24.46794,15.17887
38441,0,2493.291,57.05699,51.44495,45.18282,52.5569,55.53104,-6.902909,37.83703,85.56789,71.49541,85.56789,7.93756,20.67607,18.30951,14.08199,54.36713,24.43286,14.62798
38442,0,2493.311,57.12454,51.54343,45.17305,52.2227,55.46288,-6.235707,37.54402,85.46778,71.2818,85.46778,6.831648,20.78021,18.76686,13.61424,57.7786,24.48507,13.91357
38443,0,2493.334,57.20379,51.80605,45.0136,51.82351,55.53056,-3.868372,37.44232,85.79687,71.18532,85.79687,5.908334,20.78807,19.04411,13.31454,61.60798,24.58263,13.29589
38444,0,2493.357,57.29703,52.17838,44.73541,51.47983,55.68628,-1.498808,37.44072,86.55415,71.22037,86.55415,5.028353,20.71198,19.23763,13.01126,60.23807,24.77534,12.75813
38445,0,2493.38,57.41258,52.63829,44.38903,51.11866,55.95991,0.7564052,37.60041,88.06351,71.30124,88.06351,4.23776,20.49423,19.32263,12.83547,59.03782,25.07966,12.31861
38446,0,2493.403,57.47879,52.97923,44.1097,50.62536,56.18628,2.51684,37.7472,89.37817,71.33743,89.37817,3.739421,20.33313,19.34001,12.71093,58.46514,25.36374,12.00252
38447,0,2493.427,57.78928,53.62357,43.90643,50.55935,56.68796,3.911263,38.41875,91.58537,71.56827,91.58537,4.387625,20.26384,19.11473,12.81821,57.94841,25.58132,11.91897
38448,0,2493.451,58.11456,54.13391,43.87454,50.47856,57.15014,4.923065,39.52468,93.16286,71.77496,93.16286,5.557425,20.28424,18.78481,13.35942,57.40085,25.69429,11.96464
38449,0,2493.474,58.40972,54.44459,44.00129,51.08657,57.42657,6.750552,40.30971,93.83583,71.96636,93.83583,6.923876,20.41002,18.49097,13.74849,51.94124,25.71131,12.12974
38450,0,2493.498,58.70459,54.63185,44.22369,51.92284,57.60828,9.068176,40.90183,94.24647,72.1755,94.24647,8.168709,20.49792,18.32727,14.06173,47.07574,25.67543,12.43649
38451,0,2493.523,58.83256,54.61069,44.27876,52.89128,57.74691,11.37723,40.90154,93.6505,72.07754,93.6505,7.88202,20.83914,18.22098,14.15189,44.06079,25.51691,12.56999
38452,0,2493.548,58.87983,54.52899,44.32572,53.49602,58.02141,13.4659,40.83151,93.01212,71.77095,93.01212,7.580589,21.10564,18.06099,14.0297,43.98405,25.39305,12.64902
38453,0,2493.573,58.77621,54.38496,44.33772,53.83407,58.26272,13.10695,40.93408,92.40745,71.35054,92.40745,7.826165,21.17412,17.77068,14.15404,43.92425,25.53381,12.73975
38454,0,2493.598,58.56715,54.10117,44.40922,53.63305,58.402,11.88188,41.12649,91.62199,70.92704,91.62199,8.611831,21.01779,17.44331,14.5162,44.78613,25.86672,12.93483
38455,0,2493.623,58.40517,53.82814,44.51986,53.04311,58.4342,10.08846,41.33807,90.66358,70.64509,90.66358,9.563367,20.87285,16.98151,14.91124,46.56968,26.14977,13.24949
38456,0,2493.648,58.20213,53.62167,44.50552,52.62328,58.50043,8.909224,41.549,89.80934,70.35295,89.80934,9.899859,20.82182,16.55145,15.18616,48.18036,26.35641,13.36327
38457,0,2493.671,57.94623,53.43834,44.41621,51.3691,58.47854,6.812818,41.86285,88.7447,69.92673,88.7447,9.79587,20.75485,16.1161,15.30524,51.33211,26.64433,13.28265
38458,0,2493.691,57.68296,53.26588,44.3225,50.17521,58.33473,5.175058,41.99872,87.34052,69.3696,87.34052,9.606152,20.60532,15.63348,15.23368,54.01535,26.82858,13.08564
38459,0,2493.711,57.32109,52.99596,44.20988,49.09026,58.04867,3.919016,41.77976,84.75923,68.50143,84.75923,9.680929,20.33556,15.05771,15.0804,55.71584,26.75046,12.87863
38460,0,2493.734,56.9224,52.66975,44.10208,48.31953,57.77549,2.481202,41.35868,82.05689,67.67355,82.05689,9.892548,20.07965,14.5218,14.9405,55.70557,26.5944,12.72211
38461,0,2493.757,56.47406,52.324,43.96115,47.85155,57.57619,1.02641,40.95803,79.33789,67.00344,79.33789,10.09041,19.79967,14.14612,14.80665,53.9304,26.50049,12.56289
38462,0,2493.78,56.00054,51.99118,43.78824,47.61544,57.4052,-0.6909717,40.67338,76.35621,66.36682,76.35621,10.47161,19.42723,13.71703,14.69082,51.63668,26.29132,12.40275
38463,0,2493.803,55.69168,51.72894,43.72396,47.62044,57.24456,-2.874942,40.35461,73.98702,65.8493,73.98702,10.94356,19.10965,13.24013,14.6719,48.8043,26.11178,12.35143
38464,0,2493.827,55.21191,51.45648,43.51576,47.47704,57.0977,-4.155673,40.27624,71.89306,65.18513,71.89306,11.71023,18.80106,12.49913,14.65722,46.76345,25.94374,12.20352
38465,0,2493.851,54.7559,51.19546,43.33882,47.56604,56.95296,-6.767469,40.13215,69.98412,64.56835,69.98412,12.45938,18.50333,11.81258,14.69099,42.81674,25.68813,12.11761
38466,0,2493.874,54.30502,50.90861,43.19685,47.60793,56.74613,-9.306497,39.75391,67.94388,63.99215,67.94388,13.24212,18.2305,11.21437,14.5323,38.4211,25.29897,12.07174
38467,0,2493.898,53.86221,50.56326,43.09903,47.70209,56.47985,-11.87589,39.25169,66.31216,63.44953,66.31216,14.04627,18.03896,10.71141,14.37985,32.90315,25.12928,12.12385
38468,0,2493.923,53.1959,49.93827,42.93165,47.66206,56.13326,-14.62735,38.5637,63.4657,62.6635,63.4657,14.89624,17.88988,10.17731,14.37298,25.99458,25.00275,12.38693
38469,0,2493.948,52.52582,49.28241,42.77212,47.87567,55.95074,-18.90425,37.80342,60.9168,61.84021,60.9168,15.52865,17.85234,9.627594,14.55097,14.52866,24.93281,12.61165
38470,0,2493.971,51.84418,48.62049,42.61419,47.97643,55.7235,-23.01826,37.0872,58.06603,60.97858,58.06603,15.98907,17.85524,9.054535,14.69534,3.858184,24.6701,12.79453
38471,0,2493.998,51.13863,47.94307,42.45238,47.78966,55.41991,-26.63176,36.29377,53.89911,59.97809,53.89911,16.29674,17.68185,8.299225,14.77808,4.307571,23.9382,12.92836
38472,0,2494.023,50.42295,47.20938,42.32915,47.40266,55.11578,-29.88679,34.94685,49.64403,59.00171,49.64403,16.50338,17.50153,7.592453,14.67024,10.56507,23.04295,13.05726
38473,0,2494.048,49.49674,46.21843,42.18019,46.91555,54.64516,-34.81435,33.72966,45.10632,57.88171,45.10632,16.57413,17.24893,6.973907,14.53697,19.75048,22.05522,13.1599
38474,0,2494.071,48.66279,45.28061,42.08721,46.61843,54.26384,-38.89819,32.7407,41.04258,56.88732,41.04258,16.76757,16.91632,6.461044,14.45734,27.05573,20.87096,13.23633
38475,0,2494.091,47.84631,44.30888,42.07409,46.38002,53.89788,-42.19509,31.87153,37.44852,55.97809,37.44852,17.20616,16.56219,6.020126,14.40404,32.53595,19.693,13.45249
38476,0,2494.123,47.32015,43.58168,42.15832,46.39238,53.81861,-44.83882,31.0171,34.09661,55.47081,34.09661,18.40814,16.29037,5.452072,14.27861,35.72742,18.39738,14.51964
38477,0,2494.148,46.42539,42.48872,42.31316,45.96901,53.3007,-45.66284,30.33136,31.23711,54.63124,31.23711,19.67319,16.17984,4.850296,14.14597,36.24397,17.21021,16.01109
38478,0,2494.173,45.56709,41.41457,42.53218,45.47636,52.61843,-45.17686,29.65801,28.85165,53.81105,28.85165,20.65357,16.21643,4.297729,13.9824,35.69524,16.00858,17.85488
38479,0,2494.198,44.69306,40.33812,42.76294,45.10151,51.71971,-43.58804,28.85752,26.48866,53.13606,26.48866,20.98575,16.60887,4.155182,13.64839,34.53261,14.69873,20.46702
38480,0,2494.223,43.76901,39.21045,42.96833,46.0886,50.34916,-40.58527,27.10262,24.7221,52.47716,24.7221,20.80421,17.08186,4.339203,12.81114,31.28867,13.58609,23.38919
38481,0,2494.248,42.79905,37.99493,43.14038,47.07934,48.96337,-37.63286,24.99581,23.59286,51.74702,23.59286,19.98883,17.58723,4.825226,11.8698,27.81968,12.80147,25.53101
38482,0,2494.271,41.63728,36.30157,43.28189,47.48032,47.31231,-34.86746,22.25913,22.44151,50.48576,22.44151,18.11781,18.0728,5.534454,10.91825,24.43723,12.41395,26.74083
38483,0,2494.298,40.64635,34.79232,43.3299,47.47518,45.89716,-32.89883,19.45449,21.63932,49.07785,21.63932,15.90491,18.53085,6.311035,10.01891,22.33706,12.34589,26.60866
38484,0,2494.323,39.7065,33.43665,43.24306,47.28379,44.87783,-31.286,16.35921,21.0792,47.21834,21.0792,13.40772,18.80081,6.646759,8.986512,20.62761,12.45215,25.82821
38485,0,2494.348,38.58273,31.88256,43.01286,45.84928,43.67358,-29.44519,13.65967,20.03559,45.31218,20.03559,11.50874,18.83171,6.579529,8.152999,19.04315,12.48745,25.21907
38486,0,2494.371,37.57499,30.40557,42.8082,44.47092,42.54753,-28.23324,11.55425,18.95544,43.57872,18.95544,9.906968,18.65671,6.090973,7.483409,18.01453,12.51654,24.53201
38487,0,2494.398,36.65163,28.95553,42.64582,43.17398,41.40036,-27.5761,9.816001,18.17951,41.86517,18.17951,7.845704,18.08626,4.625336,6.986429,17.5122,12.82929,23.54515
38488,0,2494.423,35.72897,27.51614,42.47445,42.01392,40.33704,-27.50815,8.200733,17.5855,40.42976,17.5855,6.012946,17.45612,3.373718,6.700893,17.75012,13.36188,22.4884
38489,0,2494.448,34.33297,25.78121,42.01122,40.36136,39.14109,-27.76475,6.142036,16.84633,38.73505,16.84633,4.471637,16.86015,2.372818,6.528676,18.60242,14.00291,21.22125
38490,0,2494.471,33.00579,24.17674,41.58832,39.31327,38.00693,-29.4661,4.262229,16.22192,37.17287,16.22192,3.48369,16.35091,1.650299,6.329764,20.96482,14.63177,20.19802
38491,0,2494.491,31.76921,22.64884,41.21944,38.48899,36.86232,-31.5296,2.444566,15.57031,35.65389,15.57031,2.991925,15.9209,0.9425354,6.146247,23.38797,15.11532,19.5311
38492,0,2494.511,29.8195,20.27393,40.44871,36.50566,34.72474,-33.54979,0.501241,14.25576,33.14154,14.25576,2.204425,15.2437,0.01971436,5.946563,25.64441,15.52363,18.90027
38493,0,2494.548,28.11147,18.19252,39.82635,34.77699,32.83619,-35.51844,-1.488326,13.20865,30.8878,13.20865,1.511938,14.53827,1.120422,5.654265,27.45406,15.83653,18.3192
38494,0,2494.571,26.59163,16.36561,39.39063,33.53843,30.99479,-38.16206,-2.94251,12.45897,28.91026,12.45897,0.9350269,13.83258,2.133057,5.327559,29.44801,16.26311,17.77172
38495,0,2494.591,25.24267,14.74174,39.14518,32.51662,29.15659,-40.62169,-4.035073,12.15195,27.18984,12.15195,0.4893896,13.09708,2.908661,4.95721,30.9947,17.01186,17.31536
38496,0,2494.611,23.8574,12.90028,39.11655,31.31593,27.073,-42.88209,-4.985309,11.72753,25.37814,11.72753,0.1101434,12.55162,3.244904,4.604322,32.257,17.6487,16.96013
38497,0,2494.634,22.69613,11.24899,39.21481,30.18429,25.25175,-45.37172,-6.118018,11.25097,23.79502,11.25097,-0.1582588,12.23029,3.353058,4.214356,33.58431,18.14983,16.71563
38498,0,2494.657,21.6684,9.753264,39.39112,28.88776,23.6357,-47.21781,-7.014953,10.81778,22.30564,10.81778,-0.3368816,12.09265,3.428223,3.941388,34.57534,18.64378,16.50995
38499,0,2494.68,20.73581,8.37944,39.61451,27.42652,22.19856,-48.60943,-7.750865,10.43226,20.93381,10.43226,-0.4849715,12.09467,3.411438,3.749149,35.28447,18.94702,16.27703
38500,0,2494.703,20.08522,7.42312,39.78764,26.62375,21.19831,-49.81172,-8.259398,9.92343,20.0702,9.92343,-0.7351527,12.33487,3.295227,3.626661,35.52353,19.0433,15.98582
38501,0,2494.727,19.26775,6.089625,40.1023,25.77488,19.99461,-50.69223,-9.049826,9.336583,18.81304,9.336583,-1.038917,12.61215,3.096283,3.494856,35.62744,19.01104,15.73394
38502,0,2494.751,18.53515,4.841084,40.40298,25.02323,18.9433,-51.30368,-9.863244,8.734756,17.64032,8.734756,-1.393531,12.91125,2.774414,3.37806,35.80735,18.84713,15.48791
38503,0,2494.774,17.84689,3.668851,40.65408,24.37737,17.9799,-51.6517,-10.63423,7.943246,16.49335,7.943246,-1.806778,13.31564,2.347626,3.271357,35.77732,18.36058,15.20188
38504,0,2494.798,17.20009,2.5529,40.84293,23.68481,17.06983,-51.71043,-11.36898,7.35386,15.30804,7.35386,-2.4412,13.59898,1.761505,3.17373,35.6125,17.92233,14.68194
38505,0,2494.823,16.47997,1.172531,41.02283,22.61479,15.91607,-51.56593,-12.15259,6.654432,13.82521,6.654432,-3.164649,13.88971,1.279785,3.090539,35.46275,17.40434,14.15622
38506,0,2494.848,15.86625,-0.05595291,41.10249,21.39958,15.05799,-51.22568,-13.04335,6.015194,12.47731,6.015194,-3.846849,14.1521,0.8773193,3.051398,35.33647,16.88815,13.71547
38507,0,2494.871,15.34847,-1.164661,41.10991,20.36881,14.33296,-50.984,-13.82291,5.422963,11.24731,5.422963,-4.487248,14.34621,0.555542,2.996893,35.16177,16.34952,13.37789
38508,0,2494.891,14.81327,-2.396942,41.09235,19.33961,13.45195,-50.79556,-14.5673,4.785528,9.893442,4.785528,-5.230832,14.50302,0.3200378,2.940514,34.91024,15.88092,13.09005
38509,0,2494.923,14.35169,-3.450598,40.99241,18.47453,12.6706,-50.58499,-15.24999,4.276404,8.715215,4.276404,-5.908069,14.61288,0.1426697,2.857047,34.68953,15.54446,12.77876
38510,0,2494.948,13.94963,-4.34857,40.86097,17.74863,12.00991,-50.31883,-15.93566,3.762443,7.691487,3.762443,-6.551823,14.71892,0.008621216,2.753068,34.67639,15.24185,12.39227
38511,0,2494.973,13.61471,-5.109216,40.73023,17.1265,11.44971,-50.08205,-16.49296,3.347026,6.794455,3.347026,-7.176465,14.80583,0.1607361,2.692536,34.83877,15.14601,11.95236
38512,0,2494.998,13.33536,-5.765548,40.6225,16.63644,10.98708,-49.83049,-16.96584,3.021613,5.993647,3.021613,-7.825262,14.90671,0.433136,2.655349,35.03429,15.11112,11.46506
38513,0,2495.023,13.09566,-6.331561,40.54472,16.45111,10.63945,-49.18229,-17.37914,2.774246,5.322886,2.774246,-8.325344,15.11174,0.724762,2.630985,34.8693,15.2379,11.2191
38514,0,2495.048,12.8356,-6.906886,40.48553,16.25816,10.28968,-48.4194,-17.75256,2.583538,4.668918,2.583538,-8.698904,15.36848,1.017151,2.62838,34.53252,15.46226,11.04956
38515,0,2495.071,12.61918,-7.35418,40.36516,16.13868,9.941032,-47.65298,-18.01779,2.442082,4.16913,2.442082,-8.947095,15.62787,1.276382,2.61741,34.10748,15.74104,10.94293
38516,0,2495.102,12.429,-7.683778,40.18821,16.05255,9.605906,-46.97101,-18.20284,2.292772,3.776987,2.292772,-9.10265,15.94579,1.487228,2.581568,33.66262,15.97034,10.88293
38517,0,2495.127,12.21666,-7.872402,39.97255,16.07311,9.35801,-46.16433,-18.39537,2.267449,3.455021,2.267449,-9.149137,16.23126,1.718781,2.497949,33.12184,16.11936,10.8387
38518,0,2495.151,12.05437,-7.967625,39.74156,16.2636,9.206413,-45.50267,-18.58685,2.273225,3.21193,2.273225,-9.166647,16.52129,1.927063,2.401674,32.39447,16.21524,10.78334
38519,0,2495.174,11.93292,-7.999983,39.48253,16.50579,9.0998,-44.90973,-18.76523,2.292259,3.019021,2.292259,-9.161736,16.81656,2.093872,2.305202,31.56632,16.30043,10.87049
38520,0,2495.198,11.82898,-7.984214,39.18214,16.79281,8.986053,-44.35579,-18.92292,2.316044,2.866145,2.316044,-9.114342,17.02336,2.174942,2.209923,30.60447,16.3342,10.97372
38521,0,2495.223,11.68651,-7.875095,38.77864,16.85084,8.839314,-43.88309,-18.98793,2.464104,2.780097,2.464104,-8.961226,17.12404,2.051208,2.106079,29.82598,16.42241,11.0871
38522,0,2495.248,11.52942,-7.725452,38.38076,16.83712,8.632673,-43.3236,-19.08242,2.619204,2.727209,2.619204,-8.78029,17.12546,1.870163,1.92925,29.11018,16.48685,11.17736
38523,0,2495.271,11.33155,-7.545353,37.99943,16.9191,8.429955,-42.81993,-19.12991,2.803794,2.659695,2.803794,-8.561693,17.07619,1.663696,1.748764,28.39965,16.55707,11.22012
38524,0,2495.298,11.10128,-7.34318,37.65994,16.99255,8.290624,-42.47108,-19.1503,3.063563,2.56895,3.063563,-8.301937,16.96854,1.374405,1.562478,27.9356,16.71021,11.23915
38525,0,2495.323,10.7375,-7.058664,37.31827,16.94529,8.187795,-42.11761,-19.22214,3.529308,2.487505,3.529308,-7.879904,16.87234,1.111038,1.305513,27.68197,16.97242,11.25237
38526,0,2495.348,10.3669,-6.822513,37.05775,16.8934,8.044862,-41.85312,-19.27773,4.009953,2.407209,4.009953,-7.447162,16.78384,0.891037,1.059618,27.57621,17.28019,11.29217
38527,0,2495.371,9.975374,-6.635633,36.85794,16.88996,7.829525,-41.53263,-19.30408,4.502543,2.293625,4.502543,-6.983059,16.6924,0.7055664,0.8149337,27.33499,17.74598,11.31828
38528,0,2495.391,9.562196,-6.493258,36.70878,16.88297,7.558449,-41.16651,-19.32147,4.996301,2.138448,4.996301,-6.495644,16.59056,0.529541,0.5682068,27.01488,18.18188,11.36548
38529,0,2495.411,8.949203,-6.280571,36.55613,16.71582,7.375839,-40.59597,-18.99364,5.723444,1.878678,5.723444,-5.815273,16.46696,0.2971954,0.3310224,26.64894,18.64397,11.38989
38530,0,2495.434,8.33986,-6.051326,36.47175,16.68485,7.022108,-40.35742,-18.67721,6.473024,1.634824,6.473024,-5.173203,16.39281,0.1073303,0,26.1463,19.08445,11.39214
38531,0,2495.457,7.746382,-5.806605,36.45117,16.81692,6.633416,-40.3243,-18.32378,7.240775,1.439263,7.240775,-4.540794,16.39725,0.02557373,0.3322025,25.62109,19.53247,11.41679
