Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E,
532,0,809.256,0.7127182,1.64782,2.773188,80.02193,-127.1599,-88.9328,92.23782,0.5695826,2.676568,0.5695826,-0.7820969,1.854477,2.38269,0.3921704,1.310898,3.345856,0.3753442,
533,0,809.284,0.7179157,1.642825,2.774952,80.04771,-128.1687,-88.93752,92.27068,0.5664824,2.694789,0.5664824,-0.8028382,1.841583,2.387543,0.3881583,1.312688,3.349833,0.3871488,
534,0,809.307,0.7151849,1.635542,2.77911,80.00597,-128.9533,-88.93412,92.30015,0.577091,2.701319,0.577091,-0.811324,1.819962,2.390961,0.3846134,1.309554,3.354738,0.3921704,
535,0,809.331,0.7140896,1.625701,2.818487,80.03637,-129.1606,-88.93217,92.32008,0.5804718,2.697258,0.5804718,-0.8130105,1.806931,2.395477,0.382573,1.30761,3.360511,0.3966355,
536,0,809.354,0.719821,1.612041,2.864779,80.14352,-129.0414,-88.93691,92.32755,0.577091,2.680003,0.577091,-0.8228193,1.797806,2.398621,0.3810355,1.305063,3.372723,0.392669,
537,0,809.379,0.7281993,1.597774,2.914771,80.28584,-128.6443,-88.94441,92.32203,0.5532007,2.661902,0.5532007,-0.8357967,1.827087,2.398712,0.3820612,1.302962,3.383098,0.3876539,
538,0,809.407,0.7383398,1.576939,2.961278,80.44077,-128.2178,-88.95318,92.31008,0.5341251,2.63693,0.5341251,-0.8511084,1.851776,2.398773,0.3810355,1.298298,3.38628,0.3846134,
539,0,809.434,0.7530347,1.54497,3.008563,80.63835,-127.6096,-88.96632,92.28545,0.5177552,2.600604,0.5177552,-0.8704314,1.877457,2.398834,0.3830841,1.294978,3.384082,0.3805216,
540,0,809.459,0.7628451,1.503501,3.061518,80.79633,-126.4843,-88.97394,92.24088,0.5112901,2.566435,0.5112901,-0.8775957,1.893326,2.403076,0.3871488,1.289223,3.384834,0.3835945,
541,0,809.484,0.7697397,1.474456,3.095222,80.90674,-125.6979,-88.97929,92.20967,0.5070629,2.544298,0.5070629,-0.8784871,1.904449,2.41861,0.3896677,1.284966,3.382925,0.3861367,
542,0,809.507,0.7717707,1.445639,3.124056,80.96819,-125.1189,-88.98014,92.19025,0.5112901,2.522122,0.5112901,-0.8724523,1.910126,2.440002,0.3946573,1.274107,3.398572,0.3896677,
543,0,809.531,0.7689767,1.421615,3.143609,80.97135,-124.5343,-88.97607,92.18073,0.5226451,2.502176,0.5226451,-0.8613922,1.914093,2.459167,0.3846134,1.263465,3.407432,0.3921704,
544,0,809.554,0.7322189,1.381544,3.162669,80.66948,-124.0957,-88.93697,92.18766,0.5647526,2.464978,0.5647526,-0.8197219,1.916885,2.472565,0.3695653,1.25523,3.41604,0.3941611,
545,0,809.579,0.7060983,1.344939,3.180693,80.45974,-123.8255,-88.90871,92.18489,0.5921526,2.432606,0.5921526,-0.7885751,1.918839,2.471466,0.3642322,1.247724,3.419993,0.3951527,
546,0,809.604,0.6889865,1.306711,3.191753,80.31903,-123.5828,-88.8896,92.17322,0.6071628,2.402,0.6071628,-0.7748073,1.920197,2.456024,0.365305,1.243168,3.41879,0.4000739,
547,0,809.627,0.6772422,1.27993,3.197758,80.22164,-123.4086,-88.87619,92.16507,0.6192883,2.399472,0.6192883,-0.7875819,1.921158,2.382233,0.3615361,1.2397,3.417702,0.4083038,
548,0,809.651,0.6661724,1.248822,3.193776,80.12428,-123.3063,-88.86331,92.16004,0.6324196,2.393265,0.6324196,-0.7945082,1.921814,2.301208,0.354982,1.230988,3.413001,0.4177785,
549,0,809.677,0.6578966,1.227167,3.184998,80.06506,-123.254,-88.85439,92.15043,0.6440698,2.389009,0.6440698,-0.7991739,1.922287,2.244507,0.3516591,1.225252,3.416155,0.4252063,
550,0,809.701,0.6434618,1.210631,3.156473,79.93071,-122.7715,-88.83928,92.12852,0.6623429,2.383513,0.6623429,-0.7922885,1.920517,2.181732,0.3443497,1.221413,3.418561,0.4297835,
551,0,809.726,0.615485,1.225411,3.117657,79.6871,-122.914,-88.81253,92.13735,0.6954879,2.40786,0.6954879,-0.7564052,1.919281,2.133606,0.343781,1.219328,3.420336,0.4454334,
552,0,809.756,0.5891711,1.240331,3.075999,79.45562,-122.6084,-88.78787,92.14235,0.7230757,2.426484,0.7230757,-0.7206361,1.964569,2.104095,0.3420692,1.217561,3.423483,0.4558544,
553,0,809.779,0.5668277,1.25523,3.036542,79.25758,-122.2292,-88.76682,92.12289,0.7459858,2.439757,0.7459858,-0.6940797,1.996277,2.083435,0.3368816,1.216757,3.42954,0.4571402,
554,0,809.804,0.5410409,1.287552,2.978153,79.00643,-121.8663,-88.74348,92.0936,0.7710097,2.468073,0.7710097,-0.6676395,2.037354,2.069,0.332791,1.215792,3.429883,0.4554249,
555,0,809.827,0.5162413,1.316855,2.91759,78.75484,-121.7945,-88.72125,92.07931,0.8089085,2.495832,0.8089085,-0.6391903,2.066116,2.052582,0.3304307,1.215309,3.428169,0.4524074,
556,0,809.852,0.4988932,1.337498,2.869217,78.57259,-121.7627,-88.70564,92.06937,0.835094,2.513104,0.835094,-0.6196041,2.086243,2.036896,0.3286494,1.216114,3.41879,0.450674,
557,0,809.879,0.4784724,1.354364,2.826116,78.36066,-121.424,-88.68636,92.06142,0.8641139,2.529407,0.8641139,-0.5970887,2.089828,2.023834,0.3256589,1.216436,3.420737,0.4515415,
558,0,809.906,0.4575681,1.36659,2.785864,78.13918,-121.3375,-88.66647,92.06226,0.9056864,2.546989,0.9056864,-0.5747126,2.08815,2.012573,0.3238513,1.216597,3.430624,0.4545648,
559,0,809.931,0.4532716,1.372591,2.755201,78.0667,-120.996,-88.66266,92.03793,0.9291486,2.567883,0.9291486,-0.5712977,2.074387,1.994202,0.3220336,1.216918,3.439857,0.4584226,
560,0,809.959,0.4498048,1.376861,2.730938,78.01689,-120.4798,-88.66008,92.01797,0.9452258,2.593746,0.9452258,-0.5791218,2.064758,1.945648,0.3214254,1.216918,3.441963,0.4698059,
561,0,809.986,0.4541341,1.385928,2.701971,78.02982,-120.1365,-88.66508,91.99963,0.955111,2.622266,0.955111,-0.5908293,2.045425,1.897003,0.3220336,1.217561,3.435814,0.4817329,
562,0,810.009,0.454995,1.396617,2.671957,78.01067,-119.5372,-88.66678,91.97343,0.9528548,2.650184,0.9528548,-0.5928131,2.033981,1.858765,0.3202056,1.217561,3.433648,0.4945601,
563,0,810.035,0.4554249,1.404163,2.64782,77.9957,-119.1274,-88.66799,91.95505,0.9443973,2.67181,0.9443973,-0.5938025,2.04068,1.83197,0.3208161,1.217883,3.43188,0.5051297,
564,0,810.06,0.4554249,1.409449,2.627635,77.98553,-118.8403,-88.66882,91.94219,0.9354453,2.686933,0.9354453,-0.5947903,2.062134,1.813232,0.3208161,1.217883,3.432963,0.5132,
565,0,810.084,0.4597013,1.412916,2.609846,78.01784,-118.2916,-88.67363,91.92605,0.9253501,2.703709,0.9253501,-0.5970887,2.077164,1.802185,0.3171355,1.218043,3.433705,0.5245137,
566,0,810.109,0.4626713,1.415407,2.59367,78.04044,-117.9639,-88.67699,91.91895,0.9217481,2.714907,0.9217481,-0.5941319,2.102371,1.779785,0.315899,1.218525,3.432222,0.5319225,
567,0,810.135,0.466462,1.417203,2.578381,78.07576,-117.7078,-88.68146,91.91187,0.923233,2.724552,0.923233,-0.590498,2.126312,1.753632,0.3171355,1.219649,3.431252,0.5374122,
568,0,810.159,0.4718838,1.416098,2.578305,78.14777,-117.357,-88.68679,91.90437,0.9268292,2.737381,0.9268292,-0.587175,2.143066,1.726898,0.3195939,1.221092,3.428684,0.5496522,
569,0,810.186,0.4833549,1.414992,2.576027,78.27757,-116.9916,-88.69894,91.89072,0.9208986,2.744095,0.9208986,-0.5911604,2.161087,1.708221,0.3220336,1.224133,3.422854,0.556375,
570,0,810.226,0.4961402,1.414024,2.569788,78.40614,-116.8083,-88.71172,91.88535,0.912574,2.755201,0.912574,-0.6000308,2.173706,1.684631,0.3256589,1.225411,3.418848,0.5626699,
571,0,810.251,0.5043544,1.409172,2.562389,78.49719,-116.6668,-88.72022,91.88184,0.9089215,2.769373,0.9089215,-0.6074851,2.186737,1.651337,0.3280534,1.226848,3.418447,0.57743,
572,0,810.276,0.5162413,1.401373,2.56025,78.63023,-116.4351,-88.73222,91.87314,0.9024397,2.775163,0.9024397,-0.6192883,2.200058,1.619629,0.3316129,1.227485,3.422225,0.5878411,
573,0,810.301,0.5293413,1.395496,2.565825,78.78464,-116.187,-88.74509,91.8647,0.892629,2.779251,0.892629,-0.6311808,2.238754,1.597443,0.3368816,1.228282,3.422854,0.5951191,
574,0,810.327,0.5492961,1.399277,2.580734,79.02546,-115.8816,-88.7659,91.85177,0.8760335,2.790287,0.8760335,-0.6477052,2.274231,1.573517,0.3363003,1.229397,3.42537,0.598071,
575,0,810.351,0.5678623,1.401653,2.605642,79.2705,-115.4902,-88.78515,91.84004,0.8600281,2.798064,0.8600281,-0.6632286,2.320053,1.556763,0.3380413,1.228123,3.424855,0.5997046,
576,0,810.376,0.587175,1.405138,2.618008,79.50218,-115.0938,-88.80522,91.82317,0.8423266,2.811672,0.8423266,-0.6772422,2.360519,1.54715,0.3368816,1.227645,3.422339,0.6055493,
577,0,810.401,0.6068404,1.407226,2.621669,79.72147,-114.9625,-88.82564,91.81993,0.8325126,2.821471,0.8325126,-0.6954879,2.38884,1.5383,0.3368816,1.227007,3.42274,0.6116581,
578,0,810.426,0.6286958,1.408477,2.61711,79.94511,-114.5138,-88.8483,91.79227,0.8190054,2.837246,0.8190054,-0.7225344,2.408661,1.530029,0.3368816,1.22621,3.42314,0.6277614,
579,0,810.456,0.6507192,1.411114,2.622191,80.18008,-114.0942,-88.87102,91.76035,0.8052719,2.884866,0.8052719,-0.7553698,2.412048,1.507446,0.3386196,1.226529,3.434161,0.6749268,
580,0,810.479,0.6766641,1.4125,2.623609,80.43838,-113.8463,-88.89747,91.73423,0.7848442,2.924359,0.7848442,-0.7880787,2.414429,1.491608,0.3414966,1.227167,3.437865,0.7140896,
581,0,810.504,0.6918207,1.411669,2.600002,80.56516,-113.9478,-88.9132,91.72313,0.7895671,2.962732,0.7895671,-0.812529,2.401398,1.478485,0.3460502,1.227964,3.440768,0.7543329,
582,0,810.527,0.6937978,1.409588,2.570474,80.56187,-114.1025,-88.91536,91.71773,0.8067285,2.99846,0.8067285,-0.8273254,2.396469,1.462952,0.3511023,1.228601,3.442986,0.7908052,
583,0,810.551,0.690405,1.402071,2.545836,80.51476,-114.304,-88.91189,91.71074,0.8225815,3.0209,0.8225815,-0.8285072,2.393021,1.450012,0.3555328,1.228442,3.450711,0.8225815,
584,0,810.584,0.688134,1.394654,2.531341,80.48887,-114.7431,-88.90932,91.69286,0.8228193,3.038669,0.8228193,-0.8270888,2.411591,1.443054,0.3722032,1.22892,3.453887,0.8513383,
585,0,810.607,0.6869956,1.391423,2.534123,80.50167,-114.9509,-88.9082,91.67976,0.8259051,3.057166,0.8259051,-0.8228193,2.422501,1.446533,0.3835945,1.228442,3.456041,0.8871316,
586,0,810.631,0.6864257,1.391283,2.537751,80.52585,-115.3572,-88.90779,91.66553,0.8322775,3.07498,0.8322775,-0.8256681,2.436432,1.455322,0.3835945,1.227804,3.457514,0.9208986,
587,0,810.659,0.6855699,1.391283,2.535436,80.5437,-115.9859,-88.90753,91.65657,0.8372003,3.092185,0.8372003,-0.8336869,2.446182,1.45932,0.3881583,1.227485,3.460513,0.948326,
588,0,810.686,0.6849989,1.391283,2.528865,80.55613,-116.448,-88.90734,91.65031,0.8395343,3.114956,0.8395343,-0.8425589,2.467682,1.453735,0.3906707,1.227167,3.483071,0.9761857,
589,0,810.71,0.6783969,1.393672,2.523364,80.52098,-116.8347,-88.90127,91.65199,0.8451096,3.135128,0.8451096,-0.8425589,2.49324,1.441467,0.3946573,1.227007,3.502914,1.003857,
590,0,810.734,0.6740565,1.399557,2.51855,80.50768,-117.0483,-88.89758,91.65686,0.8467289,3.151135,0.8467289,-0.8402332,2.523712,1.432892,0.3921704,1.227326,3.519142,1.010463,
591,0,810.76,0.667053,1.410143,2.514194,80.47662,-117.2167,-88.89162,91.66404,0.8556943,3.178907,0.8556943,-0.8315719,2.561829,1.420563,0.386643,1.227645,3.528643,1.023164,
592,0,810.784,0.6629335,1.434223,2.516217,80.48997,-117.3715,-88.88963,91.67039,0.8659236,3.225797,0.8659236,-0.8268523,2.609497,1.40564,0.3784592,1.228442,3.537122,1.040423,
593,0,810.811,0.6561096,1.457637,2.515829,78.04728,-117.6072,-88.61347,91.68098,0.8771496,3.264888,0.8771496,-0.8187665,2.642853,1.395203,0.3711503,1.196976,3.531139,1.052205,
594,0,810.834,0.6495153,1.478299,2.517462,76.27011,-117.592,-88.4164,91.6976,0.8899944,3.307544,0.8899944,-0.8168523,2.666214,1.379486,0.3663747,1.15792,3.533245,1.06496,
595,0,810.859,0.644677,1.49279,2.512247,75.07987,-117.1534,-88.27942,91.68376,0.8991814,3.34568,0.8991814,-0.8144533,2.682556,1.366394,0.3588198,1.123787,3.530584,1.082275,
596,0,810.884,0.651921,1.500374,2.511078,74.35281,-116.5827,-88.19408,91.65929,0.8932863,3.368076,0.8932863,-0.8213912,2.702393,1.357239,0.3538778,1.100029,3.532802,1.090022,
597,0,810.907,0.6587883,1.509736,2.511078,73.63432,-116.1155,-88.12698,91.63967,0.8864697,3.387956,0.8864697,-0.8277984,2.72258,1.35083,0.3516591,1.079922,3.534298,1.099495,
598,0,810.934,0.6638185,1.516332,2.505928,73.17337,-115.8797,-88.07858,91.6263,0.8793777,3.403983,0.8793777,-0.8322775,2.751389,1.346313,0.3466151,1.070275,3.539612,1.104113,
599,0,810.959,0.6717301,1.525083,2.502098,72.79141,-114.8319,-88.04662,91.56173,0.8764802,3.41346,0.8764802,-0.844183,2.76947,1.34317,0.3414966,1.064224,3.545415,1.095215,
600,0,810.984,0.6772422,1.537479,2.48955,72.6309,-113.7457,-88.02978,91.49098,0.8742447,3.426799,0.8742447,-0.8572935,2.78212,1.341003,0.3403488,1.058139,3.547569,1.084983,
601,0,811.007,0.6832828,1.54611,2.481833,72.53715,-112.9357,-88.02399,91.43931,0.8724523,3.452981,0.8724523,-0.8686311,2.79097,1.345764,0.3420692,1.046237,3.539225,1.088585,
602,0,811.031,0.6792617,1.5523,2.493086,72.44952,-111.4906,-88.01196,91.3817,0.8858072,3.470964,0.8858072,-0.8609378,2.792969,1.357483,0.3432113,1.037598,3.537344,1.084442,
603,0,811.054,0.6726035,1.556831,2.505928,72.36551,-110.2644,-87.99946,91.32637,0.8991814,3.480203,0.8991814,-0.8362648,2.794373,1.386658,0.3460502,1.031545,3.533799,1.075564,
604,0,811.079,0.6661724,1.561977,2.521424,72.37263,-109.3121,-87.9914,91.27717,0.910857,3.481834,0.910857,-0.8081825,2.795349,1.434357,0.3488659,1.023355,3.535406,1.062752,
605,0,811.104,0.6394964,1.537224,2.532732,72.22555,-108.5863,-87.96983,91.25003,0.9421154,3.442759,0.9421154,-0.7636142,2.793945,1.486633,0.3443497,1.017603,3.532691,1.04155,
606,0,811.127,0.6183397,1.509477,2.547527,72.18484,-108.1687,-87.95413,91.23403,0.9598116,3.404903,0.9598116,-0.7306137,2.795059,1.523224,0.3426407,1.017795,3.532691,1.004247,
607,0,811.151,0.614212,1.485299,2.568493,72.29283,-108.068,-87.95751,91.24161,0.9575664,3.362316,0.9575664,-0.7241574,2.797928,1.569824,0.3466151,1.018756,3.530418,0.9454328,
608,0,811.176,0.6132555,1.468204,2.587929,72.42889,-108.0285,-87.96229,91.24908,0.9561348,3.33953,0.9561348,-0.7303458,2.797852,1.585693,0.3454843,1.011817,3.530751,0.8880135,
609,0,811.201,0.6106976,1.452122,2.603538,72.50096,-108.0359,-87.96311,91.25668,0.9571576,3.31942,0.9571576,-0.7330202,2.797791,1.596741,0.3471792,1.00833,3.528532,0.8336869,
610,0,811.226,0.5997046,1.435042,2.605868,72.43124,-108.3216,-87.96008,91.27556,0.9681343,3.29895,0.9681343,-0.7260464,2.797745,1.604492,0.354982,0.9960293,3.527033,0.7954926,
611,0,811.251,0.577091,1.415407,2.600303,72.33643,-108.6141,-87.94698,91.30341,1.011817,3.297585,1.011817,-0.7129927,2.753647,1.563782,0.360452,0.9865541,3.543261,0.7773286,
612,0,811.276,0.5507192,1.395636,2.61112,72.1256,-108.8779,-87.92819,91.33347,1.052577,3.305234,1.052577,-0.6966124,2.708084,1.495422,0.3577275,0.9877436,3.556388,0.7788376,
613,0,811.301,0.5278606,1.367163,2.650923,72.14617,-108.6772,-87.9127,91.33401,1.081008,3.297703,1.081008,-0.6752167,2.678299,1.44754,0.3533245,0.9997552,3.57188,0.7838463,
614,0,811.326,0.5101407,1.343046,2.683142,72.13315,-108.1479,-87.90323,91.32294,1.095037,3.28831,1.095037,-0.6581939,2.670044,1.414032,0.3454843,1.002492,3.589106,0.7920414,
615,0,811.351,0.4953507,1.324117,2.709856,72.14931,-107.5428,-87.89051,91.29837,1.108535,3.283663,1.108535,-0.6407191,2.674759,1.407349,0.343781,0.993472,3.607226,0.7935224,
616,0,811.376,0.4893896,1.314922,2.730078,72.19611,-107.0748,-87.88624,91.27671,1.120299,3.286583,1.120299,-0.6299395,2.684341,1.429993,0.3426407,0.987149,3.615738,0.7888232,
617,0,811.402,0.4853748,1.308507,2.744594,72.08633,-106.7643,-87.88023,91.2616,1.140209,3.292118,1.140209,-0.6122975,2.667969,1.473083,0.3420692,0.9691444,3.640671,0.7880787,
618,0,811.426,0.4801054,1.301911,2.752713,72.0606,-106.6108,-87.87421,91.25346,1.147395,3.292058,1.147395,-0.5993783,2.658615,1.541016,0.3414966,0.955111,3.66212,0.7853427,
619,0,811.451,0.4743652,1.286944,2.768101,71.84995,-106.6628,-87.86161,91.25124,1.157075,3.29075,1.157075,-0.5957764,2.652069,1.584381,0.3443497,0.9505931,3.67477,0.7880787,
620,0,811.476,0.4656223,1.272417,2.789094,71.80342,-106.6897,-87.85307,91.24793,1.170359,3.292415,1.170359,-0.5944612,2.647476,1.608429,0.3483046,0.9632712,3.683445,0.7927822,
621,0,811.501,0.4584226,1.260053,2.819459,71.66734,-106.8115,-87.84619,91.25418,1.187291,3.289738,1.187291,-0.5934729,2.642166,1.625275,0.3499859,0.9733753,3.693902,0.7917944,
622,0,811.526,0.454995,1.244898,2.855539,71.7013,-106.783,-87.8455,91.26238,1.200078,3.299068,1.200078,-0.6013339,2.640549,1.626587,0.3505445,0.9717657,3.709349,0.8122882,
623,0,811.551,0.4476244,1.219809,2.883237,71.73924,-106.7193,-87.84354,91.26495,1.208851,3.302568,1.208851,-0.6145305,2.652008,1.612793,0.3516591,0.9701535,3.736383,0.8413968,
624,0,811.576,0.4361108,1.196485,2.892658,71.82905,-106.4544,-87.84193,91.26409,1.213537,3.321601,1.213537,-0.6404136,2.685211,1.561157,0.3527702,0.9759852,3.777869,0.8882338,
625,0,811.601,0.4297835,1.179851,2.909998,71.93161,-106.2382,-87.8491,91.26925,1.222533,3.341816,1.222533,-0.6658786,2.737823,1.50824,0.358274,0.9883377,3.813054,0.9371173,
626,0,811.626,0.4219727,1.178856,2.928373,72.03043,-106.031,-87.85138,91.26991,1.23337,3.377538,1.23337,-0.6847132,2.785141,1.458588,0.3599087,0.9968149,3.854122,0.9837734,
627,0,811.652,0.4168407,1.178192,2.932848,72.25419,-105.6967,-87.86198,91.25753,1.24364,3.412714,1.24364,-0.6954879,2.820358,1.400787,0.365305,1.011237,3.887158,1.029076,
628,0,811.676,0.4049353,1.195176,2.922417,72.41124,-105.4998,-87.8653,91.24774,1.259121,3.458363,1.259121,-0.6960504,2.845016,1.358215,0.3743001,1.018564,3.908258,1.06496,
629,0,811.702,0.3966355,1.206907,2.906229,72.6545,-104.8239,-87.87848,91.20057,1.2698,3.492726,1.2698,-0.6991359,2.868576,1.332611,0.3820612,1.016448,3.922961,1.094679,
630,0,811.731,0.3986039,1.21273,2.889205,72.91782,-104.3612,-87.90414,91.17371,1.277328,3.514632,1.277328,-0.7088641,2.882965,1.314697,0.3763854,1.015678,3.935123,1.119251,
631,0,811.754,0.4087828,1.216436,2.872899,73.25736,-103.9461,-87.93315,91.1465,1.273954,3.53003,1.273954,-0.7241574,2.893036,1.308472,0.3727285,1.019716,3.941437,1.1366,
632,0,811.779,0.4201138,1.225252,2.854305,73.46202,-103.6706,-87.95792,91.1232,1.267486,3.545029,1.267486,-0.7391344,2.900085,1.310364,0.373777,1.023164,3.946155,1.150971,
633,0,811.804,0.4343124,1.233053,2.841727,73.69794,-103.7571,-87.98014,91.12982,1.254762,3.55925,1.254762,-0.7491269,2.905029,1.322235,0.3784592,1.019908,3.947048,1.161127,
634,0,811.827,0.4484978,1.240489,2.834968,73.89802,-104.2797,-88.00012,91.16848,1.237172,3.567163,1.237172,-0.7600183,2.910583,1.349396,0.3679734,1.017411,3.943772,1.160115,
635,0,811.851,0.4626713,1.243325,2.831583,73.83852,-104.6061,-88.00639,91.20319,1.21547,3.574236,1.21547,-0.7646385,2.924957,1.378906,0.3609945,1.015293,3.941338,1.161296,
636,0,811.876,0.4643598,1.241593,2.833518,73.70683,-105.0089,-87.99575,91.24059,1.209175,3.580749,1.209175,-0.7522548,2.935028,1.405853,0.3494264,1.020291,3.933331,1.172364,
637,0,811.901,0.4693892,1.237962,2.838281,73.60712,-105.3023,-87.99001,91.269,1.200241,3.582389,1.200241,-0.7383398,2.942078,1.441498,0.339197,1.025648,3.923411,1.184156,
638,0,811.926,0.4706381,1.23337,2.848126,73.51929,-105.5271,-87.97366,91.29113,1.195831,3.570509,1.195831,-0.7206361,2.955399,1.489532,0.3280534,1.024311,3.922312,1.168686,
639,0,811.951,0.454995,1.22029,2.879025,73.10931,-105.8436,-87.93471,91.32598,1.2116,3.523923,1.2116,-0.6849989,2.994095,1.542053,0.3214254,0.9997552,3.950717,1.124658,
640,0,811.976,0.4396856,1.20301,2.915912,72.8141,-106.0522,-87.90248,91.35292,1.22892,3.480541,1.22892,-0.6531205,3.035873,1.559906,0.3195939,0.9827783,3.976753,1.082094,
641,0,812.001,0.4247459,1.184651,2.947097,72.5675,-106.1041,-87.86697,91.36772,1.245684,3.448385,1.245684,-0.6321102,3.065125,1.540955,0.3220336,0.9691444,3.998852,1.044552,
642,0,812.027,0.4140146,1.171863,2.967881,72.33322,-106.1203,-87.83165,91.37801,1.257722,3.418046,1.257722,-0.6249498,3.085587,1.49411,0.3232465,0.9681343,4.022289,1.010075,
643,0,812.051,0.4005627,1.163316,2.979204,72.1287,-106.0382,-87.79462,91.38271,1.274261,3.412485,1.274261,-0.6049027,3.112518,1.427734,0.3262592,0.9675278,4.038809,1.002687,
644,0,812.081,0.3906707,1.163652,2.980649,71.91647,-105.9712,-87.76492,91.38547,1.317747,3.417702,1.317747,-0.5964329,3.101974,1.391785,0.3292442,0.9561348,4.054826,0.9932752,
645,0,812.104,0.392669,1.167681,2.978087,71.84179,-105.8333,-87.74701,91.37865,1.339545,3.43889,1.339545,-0.6061952,3.094604,1.372894,0.329838,0.9387863,4.062016,0.9989719,
646,0,812.127,0.3990945,1.182833,2.97368,71.82767,-105.6154,-87.74012,91.36433,1.353207,3.504925,1.353207,-0.644677,3.078949,1.361755,0.3292442,0.926618,4.069049,1.04324,
647,0,812.151,0.4054182,1.199589,2.968936,71.60489,-105.4424,-87.72861,91.3517,1.359123,3.561615,1.359123,-0.6737661,3.061691,1.353973,0.3274564,0.9048218,4.073715,1.07611,
648,0,812.176,0.414487,1.213214,2.966825,71.41628,-105.1038,-87.72469,91.32374,1.363436,3.604892,1.363436,-0.6915378,3.053818,1.348541,0.3268584,0.9065502,4.095864,1.10074,
649,0,812.201,0.4270431,1.220451,2.966891,71.44053,-104.691,-87.73473,91.28754,1.360131,3.635127,1.360131,-0.7105184,3.05249,1.342621,0.3250574,0.923021,4.117372,1.120474,
650,0,812.226,0.4356619,1.225411,2.96022,71.49413,-104.3338,-87.74599,91.24419,1.359699,3.661746,1.359699,-0.7327532,3.051575,1.367859,0.3232465,0.9343988,4.138815,1.144321,
651,0,812.252,0.4419051,1.22892,2.956051,71.58604,-103.9703,-87.75624,91.20533,1.36358,3.680254,1.36358,-0.7478197,3.048828,1.385529,0.3232465,0.949151,4.155909,1.165165,
652,0,812.276,0.4541341,1.22876,2.958897,71.84342,-103.5787,-87.7804,91.16384,1.356529,3.693584,1.356529,-0.7687222,3.040619,1.410492,0.3226406,0.9667184,4.1742,1.182006,
653,0,812.304,0.4718838,1.228123,2.979993,72.24554,-103.366,-87.80871,91.13721,1.344357,3.703009,1.344357,-0.7905577,3.034866,1.427948,0.3208161,0.9821809,4.186942,1.19763,
654,0,812.327,0.4825446,1.231941,3.003092,72.65076,-103.2397,-87.82986,91.12036,1.333982,3.709613,1.333982,-0.8018627,3.030853,1.450684,0.3214254,0.9903157,4.200066,1.202522,
655,0,812.351,0.4901886,1.240805,3.019085,72.87922,-103.1686,-87.84911,91.1082,1.330898,3.720365,1.330898,-0.8093922,3.02803,1.466583,0.3189811,0.9981881,4.209335,1.203823,
656,0,812.376,0.4901886,1.260053,3.025692,73.03014,-103.2448,-87.84998,91.10934,1.334715,3.744759,1.334715,-0.8081825,3.028152,1.486115,0.3165179,1.01914,4.219929,1.209013,
657,0,812.402,0.4897892,1.273493,3.032026,73.13249,-103.4773,-87.84464,91.11909,1.339691,3.7665,1.339691,-0.8108415,3.028244,1.501892,0.315899,1.035899,4.233413,1.219007,
658,0,812.427,0.4897892,1.282832,3.038153,73.16774,-103.6054,-87.83866,91.12377,1.336766,3.784394,1.336766,-0.8187665,3.030411,1.512939,0.3140353,1.052019,4.246716,1.230352,
659,0,812.451,0.4961402,1.291043,3.046068,73.09944,-103.7063,-87.83814,91.12504,1.328396,3.79906,1.328396,-0.8306301,3.031921,1.52066,0.3127867,1.071006,4.255884,1.238437,
660,0,812.476,0.4869847,1.316558,3.050371,72.98211,-103.8165,-87.82152,91.12868,1.337498,3.824847,1.337498,-0.8329825,3.032974,1.523956,0.3109043,1.088764,4.264389,1.239858,
661,0,812.501,0.4743652,1.33896,3.051975,72.79527,-103.9692,-87.80777,91.13726,1.350167,3.855239,1.350167,-0.8256681,3.035812,1.52417,0.311533,1.118201,4.276817,1.24694,
662,0,812.531,0.4639383,1.358835,3.055693,72.65813,-103.1877,-87.79651,91.0866,1.36401,3.887158,1.36401,-0.8201992,3.056686,1.520142,0.3058279,1.136772,4.285372,1.258344,
663,0,812.554,0.450674,1.381544,3.060239,72.53242,-102.1712,-87.78341,91.02181,1.380268,3.922263,1.380268,-0.8115651,3.071304,1.515228,0.3045456,1.150801,4.2914,1.270108,
664,0,812.579,0.4423477,1.409866,3.069309,72.6347,-101.1379,-87.80114,90.95168,1.394514,3.959283,1.394514,-0.8028382,3.081528,1.511749,0.3032579,1.177693,4.297921,1.284052,
665,0,812.604,0.4379019,1.450639,3.083372,72.75005,-100.5118,-87.81624,90.9111,1.404999,4.020634,1.404999,-0.7932757,3.088684,1.503052,0.2914124,1.19812,4.305207,1.310599,
666,0,812.627,0.4288719,1.485826,3.098193,73.06245,-100.1799,-87.84346,90.89429,1.426013,4.069916,1.426013,-0.7795909,3.091599,1.499054,0.2818553,1.203498,4.31425,1.331192,
667,0,812.652,0.4224361,1.510384,3.107027,73.35754,-99.8081,-87.88484,90.86795,1.442929,4.101885,1.442929,-0.7661725,3.093628,1.502533,0.2748253,1.199099,4.320737,1.345521,
